id,set,label
153988,train,5
153989,train,0
153990,train,2
153991,test,4
153992,train,1
153993,train,5
153994,train,11
153995,train,0
153996,train,2
153997,train,2
153998,train,1
153999,train,0
154000,train,3
154001,train,0
154002,test,0
154003,train,0
154004,test,0
154005,train,4
154006,train,1
154007,train,12
154008,train,5
154009,test,3
154010,train,2
154011,train,13
154012,test,0
154013,train,0
154014,train,0
154015,train,1
154016,train,1
154017,train,1
154018,train,7
154019,train,7
154020,train,0
154021,train,3
154022,train,2
154023,train,3
154024,train,10
154025,test,8
154026,train,3
154027,train,1
154028,train,6
154029,test,0
154030,train,10
154031,test,1
154032,test,1
154033,test,0
154034,train,13
154035,train,5
154036,train,0
154037,train,5
154038,train,0
154039,train,0
154040,test,1
154041,train,3
154042,test,1
154043,train,0
154044,train,1
154045,test,2
154046,train,3
154047,train,1
154048,train,0
154049,test,0
154050,train,1
154051,train,3
154052,train,1
154053,train,0
154054,test,2
154055,train,8
154056,train,5
154057,train,0
154058,train,1
154059,train,5
154060,train,2
154061,test,3
154062,test,0
154063,train,0
154064,test,10
154065,train,4
154066,train,0
154067,train,8
154068,train,1
154069,test,4
154070,train,9
154071,train,3
154072,train,0
154073,train,0
154074,train,2
154075,train,0
154076,train,4
154077,train,3
154078,train,3
154079,train,8
154080,test,0
154081,train,5
154082,train,8
154083,train,2
154084,train,3
154085,train,0
154086,train,10
154087,train,12
154088,train,2
154089,train,7
154090,train,2
154091,train,2
154092,train,0
154093,train,0
154094,train,2
154095,train,0
154096,train,5
154097,train,0
154098,train,3
154099,train,3
154100,test,3
154101,train,4
154102,train,1
154103,train,4
154104,train,8
154105,test,8
154106,train,2
154107,train,1
154108,train,1
154109,train,6
154110,train,2
154111,train,1
154112,train,3
154113,train,1
154114,train,2
154115,train,2
154116,train,0
154117,test,2
154118,test,0
154119,train,8
154120,train,11
154121,train,8
154122,test,0
154123,train,4
154124,train,4
154125,train,1
154126,train,1
154127,train,0
154128,train,6
154129,test,1
154130,train,1
154131,train,3
154132,train,0
154133,train,1
154134,train,2
154135,train,1
154136,train,3
154137,test,8
154138,train,10
154139,train,1
154140,train,0
154141,train,8
154142,train,1
154143,train,7
154144,train,0
154145,train,0
154146,train,3
154147,train,0
154148,train,1
154149,test,0
154150,train,0
154151,train,1
154152,train,0
154153,train,1
154154,test,4
154155,train,8
154156,train,2
154157,test,7
154158,train,7
154159,train,2
154160,train,2
154161,train,4
154162,train,5
154163,train,0
154164,test,5
154165,train,5
154166,train,1
154167,train,8
154168,train,1
154169,train,2
154170,train,3
154171,train,9
154172,train,2
154173,train,0
154174,train,6
154175,train,0
154176,train,3
154177,train,7
154178,test,0
154179,train,3
154180,train,8
154181,train,9
154182,train,6
154183,train,0
154184,train,1
154185,train,6
154186,train,1
154187,train,1
154188,train,0
154189,test,1
154190,train,9
154191,train,1
154192,train,10
154193,train,2
154194,test,6
154195,train,12
154196,train,5
154197,train,0
154198,train,5
154199,train,1
154200,train,2
154201,train,2
154202,test,0
154203,train,0
154204,train,5
154205,train,0
154206,train,10
154207,train,0
154208,train,4
154209,train,2
154210,train,7
154211,train,2
154212,train,3
154213,train,2
154214,train,4
154215,train,8
154216,train,3
154217,train,4
154218,test,1
154219,train,1
154220,train,1
154221,test,7
154222,train,7
154223,train,7
154224,test,0
154225,train,5
154226,train,2
154227,train,11
154228,train,7
154229,train,9
154230,train,3
154231,train,10
154232,train,0
154233,train,4
154234,train,2
154235,train,6
154236,test,0
154237,train,5
154238,train,4
154239,train,0
154240,train,8
154241,train,0
154242,train,2
154243,train,12
154244,train,2
154245,test,3
154246,train,8
154247,train,2
154248,train,1
154249,train,0
154250,train,5
154251,train,0
154252,train,2
154253,train,2
154254,train,5
154255,train,4
154256,test,0
154257,train,1
154258,train,8
154259,train,3
154260,train,1
154261,train,4
154262,train,3
154263,train,1
154264,train,1
154265,train,5
154266,train,0
154267,train,3
154268,train,2
154269,test,0
154270,train,6
154271,train,3
154272,train,0
154273,train,1
154274,train,8
154275,train,12
154276,test,0
154277,test,11
154278,train,2
154279,test,9
154280,train,0
154281,train,4
154282,train,1
154283,test,1
154284,train,3
154285,train,5
154286,train,2
154287,test,4
154288,train,5
154289,train,4
154290,train,0
154291,train,5
154292,test,0
154293,train,1
154294,test,5
154295,test,8
154296,test,5
154297,train,5
154298,train,11
154299,test,11
154300,test,0
154301,train,1
154302,test,1
154303,train,1
154304,train,5
154305,train,1
154306,test,1
154307,train,13
154308,train,0
154309,train,0
154310,train,0
154311,train,2
154312,train,11
154313,train,0
154314,train,0
154315,train,8
154316,train,1
154317,train,0
154318,test,10
154319,train,3
154320,train,1
154321,train,4
154322,train,2
154323,train,6
154324,train,2
154325,train,0
154326,train,7
154327,train,4
154328,train,1
154329,train,0
154330,train,2
154331,train,3
154332,train,0
154333,train,1
154334,train,4
154335,test,3
154336,train,1
154337,test,3
154338,train,10
154339,train,2
154340,train,6
154341,train,11
154342,train,0
154343,train,0
154344,train,0
154345,train,7
154346,train,8
154347,train,0
154348,train,1
154349,test,5
154350,train,9
154351,train,5
154352,train,2
154353,train,1
154354,train,9
154355,train,8
154356,test,0
154357,train,11
154358,test,1
154359,train,3
154360,train,11
154361,test,7
154362,train,3
154363,train,0
154364,train,12
154365,train,0
154366,train,0
154367,train,1
154368,train,0
154369,train,4
154370,train,3
154371,train,9
154372,train,1
154373,train,0
154374,train,1
154375,train,3
154376,train,5
154377,test,4
154378,train,9
154379,train,2
154380,test,2
154381,train,0
154382,train,1
154383,test,0
154384,train,5
154385,train,9
154386,train,3
154387,train,3
154388,train,3
154389,train,2
154390,train,0
154391,train,1
154392,train,6
154393,train,2
154394,test,7
154395,train,3
154396,train,8
154397,train,12
154398,test,1
154399,test,6
154400,train,2
154401,test,3
154402,test,1
154403,train,10
154404,test,1
154405,train,2
154406,train,4
154407,test,0
154408,test,8
154409,train,3
154410,train,1
154411,train,5
154412,train,3
154413,test,11
154414,train,3
154415,train,9
154416,test,8
154417,train,0
154418,train,0
154419,train,12
154420,train,5
154421,train,1
154422,train,6
154423,train,4
154424,train,2
154425,test,6
154426,train,1
154427,train,0
154428,train,1
154429,train,2
154430,train,0
154431,train,0
154432,train,2
154433,train,8
154434,test,2
154435,train,8
154436,train,7
154437,train,1
154438,train,5
154439,train,5
154440,train,2
154441,train,1
154442,train,5
154443,train,0
154444,train,0
154445,train,6
154446,train,1
154447,train,0
154448,train,3
154449,train,1
154450,train,3
154451,train,2
154452,train,4
154453,train,3
154454,train,0
154455,train,2
154456,train,3
154457,test,5
154458,train,3
154459,train,1
154460,train,0
154461,train,6
154462,train,2
154463,test,0
154464,test,0
154465,train,5
154466,train,1
154467,train,3
154468,test,10
154469,test,7
154470,train,9
154471,test,3
154472,train,5
154473,train,2
154474,train,1
154475,train,4
154476,train,3
154477,train,0
154478,train,1
154479,train,6
154480,train,4
154481,train,2
154482,train,0
154483,train,0
154484,train,6
154485,train,1
154486,train,0
154487,train,11
154488,train,2
154489,train,3
154490,train,1
154491,train,11
154492,train,2
154493,train,2
154494,train,5
154495,train,0
154496,train,11
154497,train,7
154498,train,4
154499,train,0
154500,train,2
154501,train,0
154502,test,1
154503,train,1
154504,train,7
154505,train,9
154506,train,9
154507,train,1
154508,train,4
154509,test,1
154510,test,2
154511,test,3
154512,train,1
154513,train,2
154514,train,8
154515,test,2
154516,train,4
154517,train,1
154518,train,0
154519,train,4
154520,train,0
154521,train,0
154522,train,0
154523,train,4
154524,train,1
154525,train,2
154526,train,11
154527,train,8
154528,train,8
154529,train,7
154530,train,3
154531,train,2
154532,train,3
154533,train,2
154534,train,1
154535,train,3
154536,train,12
154537,train,2
154538,train,1
154539,test,0
154540,train,2
154541,train,11
154542,train,7
154543,train,0
154544,train,1
154545,train,7
154546,train,1
154547,train,2
154548,train,2
154549,train,1
154550,train,10
154551,train,4
154552,train,8
154553,train,2
154554,test,0
154555,train,0
154556,train,0
154557,test,0
154558,train,0
154559,train,3
154560,train,7
154561,train,9
154562,train,4
154563,train,2
154564,train,2
154565,train,4
154566,train,1
154567,train,2
154568,train,3
154569,train,3
154570,test,3
154571,test,7
154572,train,0
154573,train,6
154574,train,1
154575,train,2
154576,train,2
154577,train,0
154578,train,2
154579,train,7
154580,train,3
154581,train,0
154582,test,1
154583,train,0
154584,train,0
154585,train,1
154586,train,1
154587,train,1
154588,test,0
154589,train,1
154590,train,0
154591,test,3
154592,train,2
154593,train,1
154594,train,1
154595,test,4
154596,train,5
154597,train,0
154598,test,2
154599,train,2
154600,test,1
154601,train,10
154602,test,0
154603,train,1
154604,train,5
154605,train,5
154606,test,4
154607,train,2
154608,train,4
154609,train,5
154610,train,2
154611,train,0
154612,train,2
154613,train,0
154614,train,1
154615,test,9
154616,train,11
154617,test,5
154618,train,1
154619,train,4
154620,train,9
154621,train,8
154622,train,10
154623,train,3
154624,train,2
154625,train,0
154626,train,9
154627,train,13
154628,train,0
154629,train,8
154630,train,3
154631,train,5
154632,train,0
154633,train,8
154634,train,2
154635,train,10
154636,train,1
154637,train,2
154638,train,1
154639,train,2
154640,train,1
154641,test,0
154642,test,1
154643,train,3
154644,train,2
154645,train,10
154646,train,4
154647,train,1
154648,train,5
154649,test,3
154650,test,2
154651,train,2
154652,train,5
154653,test,3
154654,train,7
154655,train,8
154656,train,1
154657,train,6
154658,train,1
154659,train,0
154660,test,2
154661,train,0
154662,train,10
154663,train,2
154664,train,10
154665,train,3
154666,train,3
154667,test,0
154668,train,2
154669,train,4
154670,test,6
154671,train,5
154672,train,4
154673,train,1
154674,train,0
154675,train,1
154676,train,0
154677,train,5
154678,test,3
154679,train,2
154680,train,3
154681,train,3
154682,test,0
154683,train,12
154684,test,5
154685,train,1
154686,train,11
154687,train,3
154688,train,3
154689,train,5
154690,train,5
154691,train,9
154692,train,0
154693,test,8
154694,train,0
154695,train,3
154696,test,0
154697,test,11
154698,train,1
154699,train,2
154700,test,0
154701,train,1
154702,train,2
154703,test,0
154704,train,0
154705,test,0
154706,train,1
154707,train,1
154708,train,2
154709,train,2
154710,train,3
154711,train,3
154712,train,2
154713,train,0
154714,test,0
154715,train,3
154716,train,6
154717,test,0
154718,train,2
154719,train,8
154720,test,10
154721,train,3
154722,train,2
154723,train,0
154724,test,1
154725,test,1
154726,train,4
154727,train,6
154728,train,8
154729,train,12
154730,test,2
154731,train,0
154732,train,8
154733,test,1
154734,test,4
154735,train,0
154736,test,1
154737,test,3
154738,train,3
154739,train,5
154740,train,6
154741,test,0
154742,train,1
154743,train,5
154744,train,11
154745,train,1
154746,train,1
154747,train,3
154748,test,1
154749,train,5
154750,train,5
154751,train,5
154752,train,5
154753,train,2
154754,train,1
154755,train,0
154756,train,4
154757,train,1
154758,train,2
154759,train,3
154760,test,3
154761,train,3
154762,test,2
154763,test,7
154764,train,1
154765,train,4
154766,test,2
154767,train,4
154768,test,3
154769,train,0
154770,test,9
154771,train,6
154772,train,3
154773,test,1
154774,test,0
154775,train,5
154776,test,0
154777,train,9
154778,train,2
154779,train,1
154780,train,0
154781,train,3
154782,train,2
154783,train,0
154784,train,3
154785,train,0
154786,train,3
154787,train,1
154788,train,0
154789,train,2
154790,test,1
154791,train,0
154792,train,6
154793,train,4
154794,train,8
154795,train,0
154796,train,0
154797,train,5
154798,train,2
154799,train,4
154800,train,3
154801,train,0
154802,test,0
154803,train,2
154804,train,5
154805,train,6
154806,test,1
154807,train,3
154808,train,6
154809,train,3
154810,train,1
154811,train,9
154812,train,1
154813,train,1
154814,train,13
154815,train,4
154816,train,0
154817,train,7
154818,train,1
154819,train,2
154820,test,0
154821,train,0
154822,train,7
154823,test,2
154824,test,0
154825,train,5
154826,train,1
154827,train,6
154828,train,3
154829,train,2
154830,train,1
154831,test,1
154832,train,3
154833,train,9
154834,train,10
154835,train,8
154836,train,3
154837,train,3
154838,train,2
154839,train,8
154840,train,2
154841,test,3
154842,test,0
154843,train,1
154844,train,1
154845,train,0
154846,train,0
154847,train,2
154848,train,7
154849,train,6
154850,train,3
154851,train,1
154852,test,0
154853,train,4
154854,train,0
154855,test,4
154856,train,2
154857,train,8
154858,train,3
154859,test,8
154860,train,1
154861,train,12
154862,train,0
154863,train,2
154864,test,0
154865,train,0
154866,test,1
154867,train,6
154868,train,7
154869,train,6
154870,train,5
154871,train,0
154872,train,3
154873,train,2
154874,test,0
154875,train,1
154876,train,4
154877,train,8
154878,train,7
154879,test,1
154880,train,0
154881,test,9
154882,test,1
154883,train,2
154884,train,1
154885,train,1
154886,train,1
154887,train,8
154888,train,0
154889,train,0
154890,train,9
154891,test,1
154892,train,5
154893,train,10
154894,train,0
154895,train,4
154896,train,4
154897,train,8
154898,train,0
154899,train,0
154900,train,0
154901,train,8
154902,train,1
154903,train,5
154904,train,7
154905,train,0
154906,train,2
154907,train,5
154908,train,4
154909,train,1
154910,train,3
154911,train,2
154912,train,0
154913,train,7
154914,train,12
154915,train,0
154916,train,8
154917,train,2
154918,test,0
154919,train,8
154920,train,0
154921,train,7
154922,train,6
154923,test,11
154924,train,3
154925,train,11
154926,train,3
154927,train,7
154928,train,7
154929,train,4
154930,train,1
154931,train,7
154932,train,3
154933,train,7
154934,train,2
154935,train,0
154936,train,0
154937,test,2
154938,train,2
154939,train,4
154940,test,4
154941,train,1
154942,test,0
154943,test,2
154944,train,1
154945,train,3
154946,train,0
154947,test,3
154948,train,7
154949,train,0
154950,train,0
154951,train,0
154952,train,8
154953,train,3
154954,train,2
154955,train,3
154956,train,0
154957,train,10
154958,test,5
154959,test,4
154960,train,0
154961,train,8
154962,train,1
154963,train,1
154964,test,2
154965,test,2
154966,train,6
154967,train,3
154968,test,8
154969,train,1
154970,train,7
154971,train,0
154972,test,8
154973,train,1
154974,train,0
154975,train,11
154976,train,1
154977,train,6
154978,train,0
154979,train,0
154980,train,0
154981,train,1
154982,train,3
154983,train,4
154984,test,1
154985,test,7
154986,train,1
154987,test,2
154988,train,7
154989,test,3
154990,train,0
154991,train,7
154992,train,3
154993,train,11
154994,train,1
154995,train,0
154996,train,4
154997,train,2
154998,train,6
154999,train,1
155000,train,0
155001,train,2
155002,train,0
155003,train,0
155004,train,8
155005,train,0
155006,test,3
155007,train,6
155008,test,9
155009,test,1
155010,train,0
155011,train,4
155012,train,6
155013,test,2
155014,train,6
155015,train,7
